num,name,heightm,weightkg,color,tier,prevo,evoLevel,forme,evoItem,evoCondition,evoMove,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water,eggGroup_Amorphous,eggGroup_Bug,eggGroup_Ditto,eggGroup_Dragon,eggGroup_Fairy,eggGroup_Field,eggGroup_Flying,eggGroup_Grass,eggGroup_Human-Like,eggGroup_Mineral,eggGroup_Monster,eggGroup_Undiscovered,eggGroup_Water 1,eggGroup_Water 2,eggGroup_Water 3,M,F,hp,atk,def,spa,spd,spe,ability_0,ability_H,ability_1,ability_S,legendary,numEvos,gen
815,Cinderace,1.4,33.0,White,Uber,Raboot,35.0,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.875,0.125,80,116,75,65,75,119,Blaze,Libero,,,,,8
815,Cinderace-Gmax,3.0,0.0,White,AG,,,Gmax,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.875,0.125,80,116,75,65,75,119,Blaze,Libero,,,,,8
816,Sobble,0.30000000000000004,4.0,Blue,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,0.125,50,40,40,70,40,70,Torrent,Sniper,,,,1.0,8
817,Drizzile,0.7000000000000001,11.5,Blue,NFE,Sobble,16.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,0.125,65,60,55,95,55,90,Torrent,Sniper,,,,1.0,8
818,Inteleon,1.9,45.2,Blue,NU,Drizzile,35.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,0.125,70,85,65,125,65,120,Torrent,Sniper,,,,,8
818,Inteleon-Gmax,3.0,0.0,Blue,AG,,,Gmax,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,0.125,70,85,65,125,65,120,Torrent,Sniper,,,,,8
819,Skwovet,0.30000000000000004,2.5,Brown,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,70,55,55,35,35,25,Cheek Pouch,Gluttony,,,,1.0,8
820,Greedent,0.6000000000000001,6.0,Brown,(PU),Skwovet,24.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,120,95,95,55,75,20,Cheek Pouch,Gluttony,,,,,8
821,Rookidee,0.2,1.8,Blue,LC,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,38,47,35,33,35,57,Keen Eye,Big Pecks,Unnerve,,,1.0,8
822,Corvisquire,0.8,16.0,Blue,NFE,Rookidee,18.0,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,68,67,55,43,55,77,Keen Eye,Big Pecks,Unnerve,,,1.0,8
823,Corviknight,2.2,75.0,Purple,OU,Corvisquire,38.0,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,98,87,105,53,85,67,Pressure,Mirror Armor,Unnerve,,,,8
823,Corviknight-Gmax,14.0,0.0,Purple,AG,,,Gmax,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,98,87,105,53,85,67,Pressure,Mirror Armor,Unnerve,,,,8
824,Blipbug,0.4,8.0,Blue,LC,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,20,20,25,45,45,Swarm,Telepathy,Compound Eyes,,,1.0,8
825,Dottler,0.4,19.5,Yellow,NFE,Blipbug,10.0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,50,35,80,50,90,30,Swarm,Telepathy,Compound Eyes,,,1.0,8
826,Orbeetle,0.4,40.8,Red,(PU),Dottler,30.0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,60,45,110,80,120,90,Swarm,Telepathy,Frisk,,,,8
826,Orbeetle-Gmax,14.0,0.0,Red,AG,,,Gmax,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,60,45,110,80,120,90,Swarm,Telepathy,Frisk,,,,8
827,Nickit,0.6000000000000001,8.9,Brown,LC,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,40,28,28,47,52,50,Run Away,Stakeout,Unburden,,,1.0,8
828,Thievul,1.2,19.9,Brown,(PU),Nickit,18.0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,70,58,58,87,92,90,Run Away,Stakeout,Unburden,,,,8
829,Gossifleur,0.4,2.2,Green,LC,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,40,40,60,40,60,10,Cotton Down,Effect Spore,Regenerator,,,1.0,8
830,Eldegoss,0.5,2.5,Green,PU,Gossifleur,20.0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,60,50,90,80,120,60,Cotton Down,Effect Spore,Regenerator,,,,8
831,Wooloo,0.6000000000000001,6.0,White,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,42,40,55,40,45,48,Fluffy,Bulletproof,Run Away,,,1.0,8
832,Dubwool,1.3,43.0,White,(PU),Wooloo,24.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,72,80,100,60,90,88,Fluffy,Bulletproof,Steadfast,,,,8
833,Chewtle,0.30000000000000004,8.5,Green,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,50,64,50,38,38,44,Strong Jaw,Swift Swim,Shell Armor,,,1.0,8
834,Drednaw,1.0,115.5,Green,(PU),Chewtle,22.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,90,115,90,48,68,74,Strong Jaw,Swift Swim,Shell Armor,,,,8
834,Drednaw-Gmax,24.0,0.0,Green,AG,,,Gmax,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,90,115,90,48,68,74,Strong Jaw,Swift Swim,Shell Armor,,,,8
835,Yamper,0.30000000000000004,13.5,Yellow,LC,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,59,45,50,40,50,26,Ball Fetch,Rattled,,,,1.0,8
836,Boltund,1.0,34.0,Yellow,(PU),Yamper,25.0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,69,90,60,90,60,121,Strong Jaw,Competitive,,,,,8
837,Rolycoly,0.30000000000000004,12.0,Black,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,30,40,50,40,50,30,Steam Engine,Flash Fire,Heatproof,,,1.0,8
838,Carkol,1.1,78.0,Black,NFE,Rolycoly,18.0,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,80,60,90,60,70,50,Steam Engine,Flash Fire,Flame Body,,,1.0,8
839,Coalossal,2.8,310.5,Black,(PU),Carkol,34.0,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,110,80,120,80,90,30,Steam Engine,Flash Fire,Flame Body,,,,8
839,Coalossal-Gmax,42.0,0.0,Black,AG,,,Gmax,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,110,80,120,80,90,30,Steam Engine,Flash Fire,Flame Body,,,,8
840,Applin,0.2,0.5,Green,LC,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,40,40,80,40,40,20,Ripen,Bulletproof,Gluttony,,,2.0,8
841,Flapple,0.30000000000000004,1.0,Green,(PU),Applin,,,Tart Apple,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,70,110,80,95,60,70,Ripen,Hustle,Gluttony,,,,8
841,Flapple-Gmax,24.0,0.0,Green,AG,,,Gmax,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,70,110,80,95,60,70,Ripen,Hustle,Gluttony,,,,8
842,Appletun,0.4,13.0,Green,(PU),Applin,,,Sweet Apple,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,110,85,80,100,80,30,Ripen,Thick Fat,Gluttony,,,,8
842,Appletun-Gmax,24.0,0.0,Green,AG,,,Gmax,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,110,85,80,100,80,30,Ripen,Thick Fat,Gluttony,,,,8
843,Silicobra,2.2,7.6,Green,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,52,57,75,35,50,46,Sand Spit,Sand Veil,Shed Skin,,,1.0,8
844,Sandaconda,3.8,65.5,Green,PU,Silicobra,36.0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,72,107,125,65,70,71,Sand Spit,Sand Veil,Shed Skin,,,,8
844,Sandaconda-Gmax,22.0,0.0,Green,AG,,,Gmax,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,72,107,125,65,70,71,Sand Spit,Sand Veil,Shed Skin,,,,8
845,Cramorant,0.8,18.0,Blue,(PU),,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,70,85,55,85,95,85,Gulp Missile,,,,,,8
845,Cramorant-Gulping,0.8,18.0,Blue,,,,Gulping,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,70,85,55,85,95,85,Gulp Missile,,,,,,8
845,Cramorant-Gorging,0.8,18.0,Blue,,,,Gorging,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,70,85,55,85,95,85,Gulp Missile,,,,,,8
846,Arrokuda,0.5,1.0,Brown,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,41,63,40,40,30,66,Swift Swim,Propeller Tail,,,,1.0,8
847,Barraskewda,1.3,30.0,Brown,OU,Arrokuda,26.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,61,123,60,60,50,136,Swift Swim,Propeller Tail,,,,,8
848,Toxel,0.4,11.0,Purple,LC,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,40,38,35,54,35,40,Rattled,Klutz,Static,,,2.0,8
849,Toxtricity,1.6,40.0,Purple,RU,Toxel,30.0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,75,98,70,114,70,75,Punk Rock,Technician,Plus,,,,8
849,Toxtricity-Low-Key,1.6,40.0,Purple,RU,Toxel,30.0,Low-Key,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,75,98,70,114,70,75,Punk Rock,Technician,Minus,,,,8
849,Toxtricity-Gmax,24.0,0.0,Purple,AG,,,Gmax,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,75,98,70,114,70,75,Punk Rock,Technician,Plus,,,,8
849,Toxtricity-Low-Key-Gmax,24.0,0.0,Purple,AG,,,Low-Key-Gmax,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,75,98,70,114,70,75,Punk Rock,Technician,Minus,,,,8
850,Sizzlipede,0.7000000000000001,1.0,Red,LC,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,50,65,45,50,50,45,Flash Fire,Flame Body,White Smoke,,,1.0,8
851,Centiskorch,3.0,120.0,Red,(PU),Sizzlipede,28.0,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,115,65,90,90,65,Flash Fire,Flame Body,White Smoke,,,,8
851,Centiskorch-Gmax,75.0,0.0,Red,AG,,,Gmax,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,115,65,90,90,65,Flash Fire,Flame Body,White Smoke,,,,8
852,Clobbopus,0.6000000000000001,4.0,Brown,LC,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,50,68,60,50,50,32,Limber,Technician,,,,1.0,8
853,Grapploct,1.6,39.0,Blue,(PU),Clobbopus,,,,,Taunt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,80,118,90,70,80,42,Limber,Technician,,,,,8
854,Sinistea,0.1,0.2,Purple,LC,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,40,45,45,74,54,50,Weak Armor,Cursed Body,,,,1.0,8
854,Sinistea-Antique,0.1,0.2,Purple,,,,Antique,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,40,45,45,74,54,50,Weak Armor,Cursed Body,,,,1.0,8
855,Polteageist,0.2,0.4,Purple,RU,Sinistea,,,Cracked Pot,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,60,65,65,134,114,70,Weak Armor,Cursed Body,,,,,8
855,Polteageist-Antique,0.2,0.4,Purple,,Sinistea-Antique,,Antique,Chipped Pot,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,60,65,65,134,114,70,Weak Armor,Cursed Body,,,,,8
856,Hatenna,0.4,3.4,Pink,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,42,30,45,56,53,39,Healer,Magic Bounce,Anticipation,,,1.0,8
857,Hattrem,0.6000000000000001,4.8,Pink,NFE,Hatenna,32.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,57,40,65,86,73,49,Healer,Magic Bounce,Anticipation,,,1.0,8
858,Hatterene,2.1,5.1,Pink,UU,Hattrem,42.0,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,57,90,95,136,103,29,Healer,Magic Bounce,Anticipation,,,,8
858,Hatterene-Gmax,26.0,0.0,Pink,AG,,,Gmax,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,57,90,95,136,103,29,Healer,Magic Bounce,Anticipation,,,,8
859,Impidimp,0.4,5.5,Pink,LC,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0.0,45,45,30,55,40,50,Prankster,Pickpocket,Frisk,,,1.0,8
860,Morgrem,0.8,12.5,Pink,NFE,Impidimp,32.0,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0.0,65,60,45,75,55,70,Prankster,Pickpocket,Frisk,,,1.0,8
861,Grimmsnarl,1.5,61.0,Purple,NU,Morgrem,42.0,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0.0,95,120,65,95,75,60,Prankster,Pickpocket,Frisk,,,,8
861,Grimmsnarl-Gmax,32.0,0.0,Purple,AG,,,Gmax,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0.0,95,120,65,95,75,60,Prankster,Pickpocket,Frisk,,,,8
862,Obstagoon,1.6,46.0,Gray,RU,Linoone-Galar,35.0,,,at night,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,93,90,101,60,81,95,Reckless,Defiant,Guts,,,,8
863,Perrserker,0.8,28.0,Brown,PU,Meowth-Galar,28.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,70,110,100,50,60,50,Battle Armor,Steely Spirit,Tough Claws,,,,8
864,Cursola,1.0,0.4,White,(PU),Corsola-Galar,38.0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,0.75,60,95,50,145,130,30,Weak Armor,Perish Body,,,,,8
865,Sirfetch’d,0.8,117.0,White,NU,Farfetch’d-Galar,,,,Land 3 critical hits in 1 battle,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,62,135,95,68,82,65,Steadfast,Scrappy,,,,,8
866,Mr. Rime,1.5,58.2,Purple,(PU),Mr. Mime-Galar,42.0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,80,85,75,110,100,70,Tangled Feet,Ice Body,Screen Cleaner,,,,8
867,Runerigus,1.6,66.6,Gray,(PU),Yamask-Galar,,,,Have 49+ HP lost and walk under stone sculpture in Dusty Bowl,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,58,95,145,50,105,30,Wandering Spirit,,,,,,8
868,Milcery,0.2,0.30000000000000004,White,LC,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,45,40,40,50,61,34,Sweet Veil,Aroma Veil,,,,1.0,8
869,Alcremie,0.30000000000000004,0.5,White,(PU),Milcery,,,,spin while holding a Sweet,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,65,60,75,110,121,64,Sweet Veil,Aroma Veil,,,,,8
869,Alcremie-Gmax,30.0,0.0,White,AG,,,Gmax,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,65,60,75,110,121,64,Sweet Veil,Aroma Veil,,,,,8
870,Falinks,3.0,62.0,Yellow,(PU),,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,65,100,100,70,60,75,Battle Armor,Defiant,,,,,8
871,Pincurchin,0.30000000000000004,1.0,Purple,(PU),,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,48,101,95,91,85,15,Lightning Rod,Electric Surge,,,,,8
872,Snom,0.30000000000000004,3.8,White,LC,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,25,35,45,30,20,Shield Dust,Ice Scales,,,,1.0,8
873,Frosmoth,1.3,42.0,White,PU,Snom,,,,at night,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,70,65,60,125,90,65,Shield Dust,Ice Scales,,,,,8
874,Stonjourner,2.5,520.0,Gray,(PU),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,100,125,135,20,20,70,Power Spot,,,,,,8
875,Eiscue,1.4,89.0,Blue,(PU),,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,75,80,110,65,90,50,Ice Face,,,,,,8
875,Eiscue-Noice,1.4,89.0,Blue,,,,Noice,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,75,80,70,65,50,130,Ice Face,,,,,,8
876,Indeedee,0.9,28.0,Purple,NUBL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,60,65,55,105,95,95,Inner Focus,Psychic Surge,Synchronize,,,,8
876,Indeedee-F,0.9,28.0,Purple,NU,,,F,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,70,55,65,95,105,85,Own Tempo,Psychic Surge,Synchronize,,,,8
877,Morpeko,0.30000000000000004,3.0,Yellow,(PU),,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,58,95,58,70,58,97,Hunger Switch,,,,,,8
877,Morpeko-Hangry,0.30000000000000004,3.0,Yellow,,,,Hangry,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,58,95,58,70,58,97,Hunger Switch,,,,,,8
878,Cufant,1.2,100.0,Yellow,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,72,80,49,40,49,40,Sheer Force,Heavy Metal,,,,1.0,8
879,Copperajah,3.0,650.0,Green,NU,Cufant,34.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,122,130,69,80,69,30,Sheer Force,Heavy Metal,,,,,8
879,Copperajah-Gmax,23.0,0.0,Green,AG,,,Gmax,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,122,130,69,80,69,30,Sheer Force,Heavy Metal,,,,,8
880,Dracozolt,1.8,190.0,Green,UUBL,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,90,100,90,80,70,75,Volt Absorb,Sand Rush,Hustle,,,,8
881,Arctozolt,2.3,150.0,Blue,UUBL,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,90,100,90,90,80,55,Volt Absorb,Slush Rush,Static,,,,8
882,Dracovish,2.3,215.0,Green,Uber,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,90,90,100,70,80,75,Water Absorb,Sand Rush,Strong Jaw,,,,8
883,Arctovish,2.0,175.0,Blue,(PU),,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,90,90,100,80,90,55,Water Absorb,Slush Rush,Ice Body,,,,8
884,Duraludon,1.8,40.0,White,PUBL,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,70,95,115,120,50,85,Light Metal,Stalwart,Heavy Metal,,,,8
884,Duraludon-Gmax,43.0,0.0,White,AG,,,Gmax,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,70,95,115,120,50,85,Light Metal,Stalwart,Heavy Metal,,,,8
885,Dreepy,0.5,2.0,Green,LC,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,28,60,30,40,30,82,Clear Body,Cursed Body,Infiltrator,,,1.0,8
886,Drakloak,1.4,11.0,Green,NFE,Dreepy,50.0,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,68,80,50,60,50,102,Clear Body,Cursed Body,Infiltrator,,,1.0,8
